trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
7.0811744,0.27310282,8.0,7.0,7.081174438687392,7.2222223,0.41573972,8.0,7.0,7.222222222222222,None,7.2222223
7.1039863,0.30524254,8.0,7.0,7.103986135181976,7.0,0.0,7.0,7.0,7.0,None,7.2222223
7.0934258,0.29102793,8.0,7.0,7.093425605536332,7.111111,0.31426966,8.0,7.0,7.111111111111111,None,7.2222223
39.902912,7.911543,81.0,30.0,39.90291262135922,36.5,4.5,41.0,32.0,36.5,-8.347253799438477,7.2222223
452.7,49.24236,501.0,388.0,452.7,409.0,0.0,409.0,409.0,409.0,-13.70921516418457,7.2222223
180.17392,1.9704816,183.0,176.0,180.17391304347825,182.0,0.0,182.0,182.0,182.0,-16.22075080871582,7.2222223
323.6154,1.942974,327.0,320.0,323.61538461538464,323.0,0.0,323.0,323.0,323.0,-17.56222152709961,7.2222223
189.86363,1.0993989,192.0,188.0,189.86363636363637,189.0,0.0,189.0,189.0,189.0,-19.44908905029297,7.2222223
72.947365,0.22329688,73.0,72.0,72.94736842105263,73.0,0.0,73.0,73.0,73.0,-19.936330795288086,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.957799911499023,7.2222223
58.380283,0.485456,59.0,58.0,58.38028169014085,58.5,0.5,59.0,58.0,58.5,-19.452363967895508,7.2222223
93.704544,0.50360274,95.0,93.0,93.70454545454545,94.0,0.0,94.0,94.0,94.0,-19.982891082763672,7.2222223
462.77777,108.10877,501.0,157.0,462.77777777777777,501.0,0.0,501.0,501.0,501.0,-19.998058319091797,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.666479110717773,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.605632781982422,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.130666732788086,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.63755226135254,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.7959041595459,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.442062377929688,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.19455909729004,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.29613494873047,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.414594650268555,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.059646606445312,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.59751319885254,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.30967903137207,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.56504249572754,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.104116439819336,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.6607723236084,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.63197898864746,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.05901336669922,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.715167999267578,7.2222223
