trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
7.3662477,0.4817783,8.0,7.0,7.36624775583483,7.111111,0.31426966,8.0,7.0,7.111111111111111,None,7.111111
7.360862,0.4802505,8.0,7.0,7.360861759425494,7.2222223,0.41573972,8.0,7.0,7.222222222222222,None,7.111111
7.395307,0.48891652,8.0,7.0,7.3953068592057765,7.4444447,0.496904,8.0,7.0,7.444444444444445,None,7.111111
48.11628,11.431718,102.0,33.0,48.116279069767444,45.0,4.0,49.0,41.0,45.0,-9.646632194519043,7.111111
36.236843,10.768948,81.0,24.0,36.23684210526316,32.666668,9.42809,46.0,26.0,32.666666666666664,-16.352306365966797,7.111111
135.48387,4.478414,148.0,129.0,135.48387096774192,128.0,0.0,128.0,128.0,128.0,-16.53306007385254,7.111111
131.21875,1.4944559,134.0,128.0,131.21875,130.0,0.0,130.0,130.0,130.0,-19.791168212890625,7.111111
75.23637,0.8304137,77.0,74.0,75.23636363636363,75.0,0.0,75.0,75.0,75.0,-18.253114700317383,7.111111
78.90385,0.4047609,80.0,78.0,78.90384615384616,79.0,0.0,79.0,79.0,79.0,-18.90828514099121,7.111111
127.181816,0.5749596,128.0,126.0,127.18181818181819,127.0,0.0,127.0,127.0,127.0,-19.820053100585938,7.111111
43.893616,0.5548258,45.0,43.0,43.8936170212766,44.5,0.5,45.0,44.0,44.5,-20.13456916809082,7.111111
67.22951,0.733137,69.0,66.0,67.22950819672131,67.0,0.0,67.0,67.0,67.0,-19.582000732421875,7.111111
7.8019047,0.3985643,8.0,7.0,7.801904761904762,7.6666665,0.47140452,8.0,7.0,7.666666666666667,-21.02640151977539,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.867061614990234,7.111111
360.91666,155.70134,501.0,93.0,360.9166666666667,426.0,0.0,426.0,426.0,426.0,-18.885982513427734,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.312789916992188,7.111111
465.22223,101.19483,501.0,179.0,465.22222222222223,501.0,0.0,501.0,501.0,501.0,-18.290000915527344,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.041004180908203,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.949138641357422,7.111111
451.5,148.5,501.0,6.0,451.5,501.0,0.0,501.0,501.0,501.0,-20.151899337768555,7.111111
451.4,148.8,501.0,5.0,451.4,170.33333,233.81667,501.0,5.0,170.33333333333334,-20.174386978149414,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-21.284982681274414,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.22210121154785,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-21.012496948242188,7.111111
410.9,0.9433981,412.0,409.0,410.9,411.0,0.0,411.0,411.0,411.0,-21.0089111328125,7.111111
409.6,1.2806249,412.0,408.0,409.6,408.0,0.0,408.0,408.0,408.0,-20.314008712768555,7.111111
285.0,1.8973665,287.0,281.0,285.0,288.0,0.0,288.0,288.0,288.0,-20.073646545410156,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.5937442779541,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.982765197753906,7.111111
106.51282,11.818873,126.0,85.0,106.51282051282051,101.0,0.0,101.0,101.0,101.0,-20.147071838378906,7.111111
85.12245,62.672012,501.0,5.0,85.12244897959184,80.0,0.0,80.0,80.0,80.0,-20.233905792236328,7.111111
