trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
7.0811744,0.27310282,8.0,7.0,7.081174438687392,7.2222223,0.41573972,8.0,7.0,7.222222222222222,None,7.2222223
7.1039863,0.30524254,8.0,7.0,7.103986135181976,7.0,0.0,7.0,7.0,7.0,None,7.2222223
7.0934258,0.29102793,8.0,7.0,7.093425605536332,7.111111,0.31426966,8.0,7.0,7.111111111111111,None,7.2222223
22.75138,1.8082258,27.0,20.0,22.751381215469614,23.0,2.4494898,26.0,20.0,23.0,-8.101701736450195,7.2222223
85.979164,6.6598597,104.0,76.0,85.97916666666667,96.0,0.0,96.0,96.0,96.0,-15.432641983032227,7.2222223
79.32692,3.8014226,86.0,73.0,79.32692307692308,80.0,0.0,80.0,80.0,80.0,-17.94446563720703,7.2222223
52.576923,1.3915426,55.0,50.0,52.57692307692308,52.0,1.0,53.0,51.0,52.0,-18.608734130859375,7.2222223
54.853333,1.7258298,58.0,52.0,54.85333333333333,56.5,0.5,57.0,56.0,56.5,-17.014734268188477,7.2222223
169.32,23.692564,225.0,138.0,169.32,142.0,0.0,142.0,142.0,142.0,-16.38398551940918,7.2222223
254.11765,10.1569,266.0,228.0,254.11764705882354,259.0,0.0,259.0,259.0,259.0,-17.07741928100586,7.2222223
45.544445,0.49802077,46.0,45.0,45.544444444444444,45.5,0.5,46.0,45.0,45.5,-19.308876037597656,7.2222223
420.2,134.04611,501.0,55.0,420.2,501.0,0.0,501.0,501.0,501.0,-17.692720413208008,7.2222223
52.16456,1.2672143,54.0,50.0,52.164556962025316,52.0,1.0,53.0,51.0,52.0,-19.67363739013672,7.2222223
52.02532,1.221896,55.0,50.0,52.0253164556962,53.0,0.0,53.0,53.0,53.0,-20.24625015258789,7.2222223
68.14754,5.9142394,77.0,59.0,68.14754098360656,70.0,0.0,70.0,70.0,70.0,-20.983362197875977,7.2222223
76.14815,1.7889308,79.0,69.0,76.14814814814815,73.0,0.0,73.0,73.0,73.0,-22.538145065307617,7.2222223
97.85714,0.91473204,99.0,96.0,97.85714285714286,97.0,0.0,97.0,97.0,97.0,-21.392406463623047,7.2222223
45.20879,0.6379308,46.0,44.0,45.20879120879121,44.5,0.5,45.0,44.0,44.5,-20.801063537597656,7.2222223
57.65278,1.0949343,59.0,56.0,57.65277777777778,59.0,0.0,59.0,59.0,59.0,-19.300308227539062,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.659381866455078,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.30492401123047,7.2222223
456.44446,107.35104,501.0,157.0,456.44444444444446,158.0,0.0,158.0,158.0,158.0,-18.79720687866211,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.6351261138916,7.2222223
235.33333,65.490456,374.0,131.0,235.33333333333334,192.0,0.0,192.0,192.0,192.0,-20.46976089477539,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.04914093017578,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.34760284423828,7.2222223
346.08334,105.984634,501.0,204.0,346.0833333333333,213.0,0.0,213.0,213.0,213.0,-19.105064392089844,7.2222223
279.13333,237.19354,501.0,22.0,279.1333333333333,501.0,0.0,501.0,501.0,501.0,-19.494813919067383,7.2222223
80.333336,2.365327,95.0,78.0,80.33333333333333,80.0,0.0,80.0,80.0,80.0,-20.910696029663086,7.2222223
114.94444,59.598633,178.0,15.0,114.94444444444444,88.0,66.0,154.0,22.0,88.0,-19.690893173217773,7.2222223
428.4,97.72124,501.0,197.0,428.4,250.0,0.0,250.0,250.0,250.0,-19.081729888916016,7.2222223
