trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
7.3662477,0.4817783,8.0,7.0,7.36624775583483,7.111111,0.31426966,8.0,7.0,7.111111111111111,None,7.111111
7.360862,0.4802505,8.0,7.0,7.360861759425494,7.2222223,0.41573972,8.0,7.0,7.222222222222222,None,7.111111
7.395307,0.48891652,8.0,7.0,7.3953068592057765,7.4444447,0.496904,8.0,7.0,7.444444444444445,None,7.111111
35.61739,2.5727084,43.0,30.0,35.61739130434783,38.0,3.0,41.0,35.0,38.0,-10.529420852661133,7.111111
71.17242,2.7363324,76.0,66.0,71.17241379310344,69.0,0.0,69.0,69.0,69.0,-16.655759811401367,7.111111
125.030304,3.4595923,131.0,119.0,125.03030303030303,127.0,0.0,127.0,127.0,127.0,-18.09871482849121,7.111111
183.21739,2.1660726,187.0,179.0,183.2173913043478,185.0,0.0,185.0,185.0,185.0,-18.485443115234375,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.83698272705078,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.08709716796875,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.89244270324707,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.592205047607422,7.111111
110.6579,2.7268288,117.0,107.0,110.65789473684211,114.0,0.0,114.0,114.0,114.0,-21.114852905273438,7.111111
140.16667,1.0671873,142.0,139.0,140.16666666666666,141.0,0.0,141.0,141.0,141.0,-20.50715446472168,7.111111
85.04082,1.0293486,88.0,84.0,85.04081632653062,84.0,0.0,84.0,84.0,84.0,-20.547222137451172,7.111111
141.7931,1.7494693,145.0,138.0,141.79310344827587,140.0,0.0,140.0,140.0,140.0,-20.10370445251465,7.111111
63.584614,0.7823497,65.0,62.0,63.58461538461538,64.0,0.0,64.0,64.0,64.0,-19.89874267578125,7.111111
70.21875,54.277775,501.0,62.0,70.21875,64.0,0.0,64.0,64.0,64.0,-20.08990478515625,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.943628311157227,7.111111
42.75,0.8291562,45.0,42.0,42.75,44.0,1.0,45.0,43.0,44.0,-21.275650024414062,7.111111
27.19079,21.046856,59.0,11.0,27.19078947368421,35.5,22.5,58.0,13.0,35.5,-19.86392593383789,7.111111
260.6875,2.5179045,266.0,256.0,260.6875,259.0,0.0,259.0,259.0,259.0,-18.92780303955078,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.066097259521484,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.09479331970215,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.729572296142578,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.487031936645508,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-22.687257766723633,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.979991912841797,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.3960018157959,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.46092987060547,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-22.256471633911133,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.2850341796875,7.111111
