trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
7.0811744,0.27310282,8.0,7.0,7.081174438687392,7.2222223,0.41573972,8.0,7.0,7.222222222222222,None,7.2222223
7.1039863,0.30524254,8.0,7.0,7.103986135181976,7.0,0.0,7.0,7.0,7.0,None,7.2222223
7.0934258,0.29102793,8.0,7.0,7.093425605536332,7.111111,0.31426966,8.0,7.0,7.111111111111111,None,7.2222223
36.67857,3.091504,45.0,31.0,36.67857142857143,40.0,2.0,42.0,38.0,40.0,-9.975622177124023,7.2222223
56.342464,2.0621786,61.0,53.0,56.342465753424655,58.0,0.0,58.0,58.0,58.0,-16.84264373779297,7.2222223
29.9927,1.3152467,33.0,27.0,29.99270072992701,30.0,0.8164966,31.0,29.0,30.0,-17.690624237060547,7.2222223
50.876545,1.485591,54.0,48.0,50.876543209876544,52.0,2.0,54.0,50.0,52.0,-17.585891723632812,7.2222223
83.26,2.7408757,88.0,79.0,83.26,82.0,0.0,82.0,82.0,82.0,-17.649988174438477,7.2222223
108.68421,4.6459107,118.0,101.0,108.6842105263158,111.0,0.0,111.0,111.0,111.0,-17.561025619506836,7.2222223
79.07692,1.1409535,82.0,77.0,79.07692307692308,79.0,0.0,79.0,79.0,79.0,-19.082204818725586,7.2222223
66.09677,0.7341811,67.0,64.0,66.09677419354838,66.0,0.0,66.0,66.0,66.0,-18.696670532226562,7.2222223
65.52381,9.16144,82.0,48.0,65.52380952380952,77.0,0.0,77.0,77.0,77.0,-19.676624298095703,7.2222223
77.05556,3.1880372,85.0,70.0,77.05555555555556,82.0,0.0,82.0,82.0,82.0,-20.034683227539062,7.2222223
117.0,1.0,119.0,115.0,117.0,117.0,0.0,117.0,117.0,117.0,-19.420429229736328,7.2222223
59.608696,1.8974994,64.0,56.0,59.608695652173914,60.5,1.5,62.0,59.0,60.5,-18.671497344970703,7.2222223
84.79592,5.93839,105.0,77.0,84.79591836734694,89.0,0.0,89.0,89.0,89.0,-18.567106246948242,7.2222223
101.34146,5.2804737,117.0,93.0,101.34146341463415,98.0,0.0,98.0,98.0,98.0,-17.946420669555664,7.2222223
73.875,1.323719,76.0,72.0,73.875,75.0,0.0,75.0,75.0,75.0,-16.319015502929688,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.074901580810547,7.2222223
48.88095,1.6504313,52.0,46.0,48.88095238095238,48.5,1.5,50.0,47.0,48.5,-17.57268524169922,7.2222223
107.02564,55.08617,265.0,39.0,107.02564102564102,171.0,0.0,171.0,171.0,171.0,-17.346176147460938,7.2222223
342.58334,154.82758,501.0,139.0,342.5833333333333,501.0,0.0,501.0,501.0,501.0,-18.268213272094727,7.2222223
248.47058,68.18238,341.0,75.0,248.47058823529412,154.0,0.0,154.0,154.0,154.0,-19.139070510864258,7.2222223
39.41346,1.959251,52.0,37.0,39.41346153846154,38.5,0.5,39.0,38.0,38.5,-20.500595092773438,7.2222223
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.135656356811523,7.2222223
94.11364,1.6816647,98.0,91.0,94.11363636363636,95.0,0.0,95.0,95.0,95.0,-21.450658798217773,7.2222223
48.376472,1.2553555,51.0,45.0,48.37647058823529,48.0,1.0,49.0,47.0,48.0,-20.70726776123047,7.2222223
50.439026,1.5149463,54.0,48.0,50.4390243902439,49.0,1.0,50.0,48.0,49.0,-17.89716339111328,7.2222223
73.55357,7.676308,98.0,59.0,73.55357142857143,92.0,0.0,92.0,92.0,92.0,-18.302528381347656,7.2222223
44.430107,1.5956788,49.0,40.0,44.43010752688172,46.0,1.0,47.0,45.0,46.0,-18.428789138793945,7.2222223
68.18033,29.960909,105.0,40.0,68.18032786885246,103.0,0.0,103.0,103.0,103.0,-18.503543853759766,7.2222223
