trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
5.893525,3.3821623,24.0,3.0,5.893525179856115,4.3333335,1.9888579,10.0,3.0,4.333333333333333,None,4.3333335
5.883954,3.5751452,29.0,3.0,5.883954154727793,6.4,2.9051678,12.0,3.0,6.4,None,4.3333335
6.16391,3.6876411,29.0,3.0,6.16390977443609,8.125,4.3138585,17.0,3.0,8.125,None,4.3333335
51.6,13.400187,102.0,25.0,51.6,76.5,22.5,99.0,54.0,76.5,-11.091011047363281,4.3333335
43.81915,3.2320297,53.0,32.0,43.819148936170215,42.5,1.5,44.0,41.0,42.5,-17.47055435180664,4.3333335
88.65958,11.968534,137.0,73.0,88.65957446808511,105.0,0.0,105.0,105.0,105.0,-17.901369094848633,4.3333335
91.8,6.7613277,117.0,81.0,91.8,95.0,0.0,95.0,95.0,95.0,-17.92072868347168,4.3333335
109.02631,5.2036767,124.0,101.0,109.02631578947368,113.0,0.0,113.0,113.0,113.0,-18.67922019958496,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.8714599609375,4.3333335
96.69768,7.807376,115.0,83.0,96.69767441860465,101.0,0.0,101.0,101.0,101.0,-18.163013458251953,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.96978759765625,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.393634796142578,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.102018356323242,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.610546112060547,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.25541114807129,4.3333335
278.8,14.1619215,309.0,259.0,278.8,247.0,0.0,247.0,247.0,247.0,-17.90650177001953,4.3333335
114.05556,13.370666,164.0,102.0,114.05555555555556,105.0,0.0,105.0,105.0,105.0,-18.720115661621094,4.3333335
138.16667,27.082693,229.0,107.0,138.16666666666666,114.0,0.0,114.0,114.0,114.0,-18.46232795715332,4.3333335
428.4,51.971535,501.0,358.0,428.4,366.0,0.0,366.0,366.0,366.0,-18.563507080078125,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.70345687866211,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.497852325439453,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.254079818725586,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.426517486572266,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.845252990722656,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.21868896484375,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-16.86537742614746,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-16.66403579711914,4.3333335
113.24324,0.8512441,115.0,111.0,113.24324324324324,113.0,0.0,113.0,113.0,113.0,-16.844520568847656,4.3333335
60.955883,2.9075654,64.0,50.0,60.955882352941174,62.0,0.0,62.0,62.0,62.0,-17.131681442260742,4.3333335
50.728394,0.72029394,52.0,49.0,50.72839506172839,51.0,1.0,52.0,50.0,51.0,-17.167449951171875,4.3333335
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-16.7125301361084,4.3333335
