trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
7.3662477,0.4817783,8.0,7.0,7.36624775583483,7.111111,0.31426966,8.0,7.0,7.111111111111111,None,7.111111
7.360862,0.4802505,8.0,7.0,7.360861759425494,7.2222223,0.41573972,8.0,7.0,7.222222222222222,None,7.111111
7.395307,0.48891652,8.0,7.0,7.3953068592057765,7.4444447,0.496904,8.0,7.0,7.444444444444445,None,7.111111
98.28571,22.777687,147.0,74.0,98.28571428571429,88.0,0.0,88.0,88.0,88.0,-10.340307235717773,7.111111
38.74528,1.3740268,41.0,36.0,38.74528301886792,37.5,0.5,38.0,37.0,37.5,-12.19584846496582,7.111111
47.206898,0.8987595,49.0,46.0,47.206896551724135,46.0,0.0,46.0,46.0,46.0,-14.108480453491211,7.111111
40.70297,0.45694977,41.0,40.0,40.7029702970297,40.5,0.5,41.0,40.0,40.5,-14.618514060974121,7.111111
92.08889,0.724867,93.0,91.0,92.08888888888889,92.0,0.0,92.0,92.0,92.0,-15.91724967956543,7.111111
95.325584,0.5591077,96.0,94.0,95.32558139534883,94.0,0.0,94.0,94.0,94.0,-16.14010238647461,7.111111
99.42857,0.97937924,101.0,98.0,99.42857142857143,99.0,0.0,99.0,99.0,99.0,-15.710020065307617,7.111111
106.10256,0.59030074,107.0,105.0,106.1025641025641,105.0,0.0,105.0,105.0,105.0,-15.9840087890625,7.111111
53.22078,0.4147719,54.0,53.0,53.22077922077922,53.0,0.0,53.0,53.0,53.0,-15.098043441772461,7.111111
105.84615,0.5329388,107.0,105.0,105.84615384615384,105.0,0.0,105.0,105.0,105.0,-16.47393798828125,7.111111
124.666664,0.4714045,125.0,124.0,124.66666666666667,125.0,0.0,125.0,125.0,125.0,-17.401670455932617,7.111111
59.449276,0.5526283,60.0,58.0,59.44927536231884,59.0,0.0,59.0,59.0,59.0,-18.072113037109375,7.111111
48.188236,0.41991925,49.0,47.0,48.188235294117646,48.5,0.5,49.0,48.0,48.5,-16.96277618408203,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-16.870826721191406,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-17.314090728759766,7.111111
220.05263,1.4317336,223.0,218.0,220.05263157894737,220.0,0.0,220.0,220.0,220.0,-16.827383041381836,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-16.225019454956055,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.023683547973633,7.111111
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.259592056274414,7.111111
8.767094,0.42268285,9.0,8.0,8.767094017094017,8.875,0.3307189,9.0,8.0,8.875,-18.49932098388672,7.111111
202.66667,8.242361,212.0,181.0,202.66666666666666,201.0,0.0,201.0,201.0,201.0,-17.795217514038086,7.111111
29.357143,0.47915745,30.0,29.0,29.357142857142858,29.333334,0.4714045,30.0,29.0,29.333333333333332,-17.958641052246094,7.111111
57.27778,0.88540983,59.0,56.0,57.27777777777778,57.0,1.0,58.0,56.0,57.0,-14.18110179901123,7.111111
36.495575,0.8427084,38.0,35.0,36.49557522123894,37.0,1.0,38.0,36.0,37.0,-19.193029403686523,7.111111
31.274809,1.6112839,34.0,28.0,31.27480916030534,32.0,1.0,33.0,31.0,32.0,-15.288454055786133,7.111111
72.45614,13.907047,96.0,59.0,72.45614035087719,94.0,0.0,94.0,94.0,94.0,-12.300909042358398,7.111111
278.73334,1.7307674,281.0,275.0,278.73333333333335,280.0,0.0,280.0,280.0,280.0,-17.293750762939453,7.111111
179.26086,1.5098919,182.0,176.0,179.2608695652174,180.0,0.0,180.0,180.0,180.0,-17.707056045532227,7.111111
