trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
7.5664206,0.49556866,8.0,7.0,7.5664206642066425,7.7777777,0.41573972,8.0,7.0,7.777777777777778,None,7.7777777
7.588889,0.49203533,8.0,7.0,7.588888888888889,7.3333335,0.47140452,8.0,7.0,7.333333333333333,None,7.7777777
7.582255,0.49318773,8.0,7.0,7.582255083179297,7.3333335,0.47140452,8.0,7.0,7.333333333333333,None,7.7777777
60.558823,12.020059,100.0,42.0,60.55882352941177,61.0,10.0,71.0,51.0,61.0,-6.953541278839111,7.7777777
142.48276,22.574965,201.0,118.0,142.48275862068965,133.0,0.0,133.0,133.0,133.0,-15.297472953796387,7.7777777
66.83871,1.1244146,69.0,65.0,66.83870967741936,69.0,0.0,69.0,69.0,69.0,-17.85073471069336,7.7777777
30.414814,0.49269012,31.0,30.0,30.414814814814815,30.666666,0.4714045,31.0,30.0,30.666666666666668,-19.562652587890625,7.7777777
27.28477,0.45130396,28.0,27.0,27.28476821192053,27.0,0.0,27.0,27.0,27.0,-18.733905792236328,7.7777777
203.85715,12.009068,225.0,185.0,203.85714285714286,217.0,0.0,217.0,217.0,217.0,-17.589866638183594,7.7777777
57.166668,0.6666666,58.0,56.0,57.166666666666664,57.5,0.5,58.0,57.0,57.5,-18.369102478027344,7.7777777
59.753624,0.6682401,61.0,58.0,59.7536231884058,60.0,0.0,60.0,60.0,60.0,-19.335006713867188,7.7777777
49.154762,0.6812812,50.0,48.0,49.154761904761905,49.0,0.0,49.0,49.0,49.0,-21.06847381591797,7.7777777
46.483147,0.63798064,48.0,45.0,46.48314606741573,46.5,0.5,47.0,46.0,46.5,-18.70647621154785,7.7777777
53.92105,1.1557996,56.0,52.0,53.921052631578945,54.5,1.5,56.0,53.0,54.5,-18.640783309936523,7.7777777
42.45361,0.55651003,43.0,41.0,42.45360824742268,42.0,0.0,42.0,42.0,42.0,-18.47186279296875,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.152481079101562,7.7777777
70.82758,8.612617,98.0,41.0,70.82758620689656,66.0,0.0,66.0,66.0,66.0,-16.649330139160156,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-15.356073379516602,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-18.78179359436035,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.516157150268555,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.928661346435547,7.7777777
175.75,0.4330127,176.0,175.0,175.75,175.0,0.0,175.0,175.0,175.0,-19.8094539642334,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-21.612411499023438,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.997238159179688,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.827993392944336,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-22.092708587646484,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.497610092163086,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-20.106950759887695,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-19.704164505004883,7.7777777
501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,501.0,-21.24213981628418,7.7777777
152.14815,1.5324564,155.0,149.0,152.14814814814815,150.0,0.0,150.0,150.0,150.0,-21.26171875,7.7777777
