trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Initial_DataCollection_AverageReturn
78.06296,129.28322,243.51726,-88.41809,714.8333333333334,106.59599,0.0,106.59599,106.59599,863.0,-576.7074
71.99711,109.968346,245.68274,-96.83606,464.6,104.8553,0.0,104.8553,104.8553,406.0,-576.7074
51.41702,127.54313,204.48837,-131.20567,672.2857142857143,152.36551,0.0,152.36551,152.36551,667.0,-576.7074
67.191376,114.24363,199.37634,-84.9003,709.8571428571429,-163.81001,0.0,-163.81001,-163.81001,183.0,-576.7074
83.6283,144.80301,239.07542,-246.80112,300.85714285714283,231.15979,0.0,231.15979,231.15979,205.0,-576.7074
93.040405,95.67879,206.49608,-61.236626,552.875,156.60104,0.0,156.60104,156.60104,638.0,-576.7074
134.21683,78.52293,246.06883,-58.28304,348.5833333333333,42.23439,0.0,42.23439,42.23439,493.0,-576.7074
158.00429,40.934322,217.73889,71.19879,382.0,128.97078,0.0,128.97078,128.97078,588.0,-576.7074
151.21245,36.26129,183.68391,59.421356,461.77777777777777,172.0885,0.0,172.0885,172.0885,312.0,-576.7074
82.01473,79.23016,208.4334,-81.7185,331.38461538461536,66.37471,0.0,66.37471,66.37471,184.0,-576.7074
82.23674,73.360275,184.81337,-60.333015,469.2,175.23495,0.0,175.23495,175.23495,142.0,-576.7074
77.26735,93.74576,192.27286,-57.57777,622.625,10.718224,0.0,10.718224,10.718224,999.0,-576.7074
99.13748,110.64506,215.32358,-66.032585,505.77777777777777,225.633,0.0,225.633,225.633,186.0,-576.7074
145.77136,30.7537,200.27895,89.20009,393.1818181818182,163.43918,0.0,163.43918,163.43918,336.0,-576.7074
98.19205,95.2965,217.02592,-60.512856,527.8888888888889,148.3977,0.0,148.3977,148.3977,247.0,-576.7074
91.258484,146.00691,251.7957,-194.22275,484.7,-43.176983,0.0,-43.176983,-43.176983,999.0,-576.7074
127.722176,141.94211,254.16621,-222.46399,394.90909090909093,194.20349,0.0,194.20349,194.20349,230.0,-576.7074
161.34811,55.09812,235.33035,-21.71109,276.0625,183.0979,0.0,183.0979,183.0979,195.0,-576.7074
12.187499,135.71817,202.65636,-237.48137,564.625,138.63864,0.0,138.63864,138.63864,374.0,-576.7074
122.514175,64.66311,220.70987,14.024696,324.35714285714283,254.18481,0.0,254.18481,254.18481,202.0,-576.7074
143.28749,182.16408,259.21835,-474.43826,310.2142857142857,52.87906,0.0,52.87906,52.87906,332.0,-576.7074
140.438,90.08439,231.1499,-112.35756,354.9166666666667,225.9133,0.0,225.9133,225.9133,261.0,-576.7074
