trainer/Eval_AverageReturn,trainer/Eval_StdReturn,trainer/Eval_MaxReturn,trainer/Eval_MinReturn,trainer/Eval_AverageEpLen,trainer/Train_AverageReturn,trainer/Train_StdReturn,trainer/Train_MaxReturn,trainer/Train_MinReturn,trainer/Train_AverageEpLen,trainer/Training Loss,trainer/Initial_DataCollection_AverageReturn
-686.1572,161.26447,-363.76447,-1132.7859,81.41176470588235,-533.40796,0.0,-533.40796,-533.40796,69.0,None,-1102.9303
-582.4951,100.42795,-355.05212,-749.61664,97.73809523809524,-480.8676,0.0,-480.8676,-480.8676,81.0,None,-1102.9303
-531.89636,79.75921,-352.63846,-644.53534,113.75675675675676,-531.7256,0.0,-531.7256,-531.7256,99.0,None,-1102.9303
-624.5944,118.38093,-342.35953,-901.1848,134.70967741935485,-1185.5754,0.0,-1185.5754,-1185.5754,242.0,None,-1102.9303
-546.29376,154.86282,-310.0453,-933.61206,65.74603174603175,-533.295,0.0,-533.295,-533.295,73.0,None,-1102.9303
-948.41895,230.12947,-637.3063,-1558.51,87.46808510638297,-910.20215,0.0,-910.20215,-910.20215,80.0,None,-1102.9303
-908.1463,435.69705,-233.36302,-2033.3971,195.57142857142858,-932.9502,0.0,-932.9502,-932.9502,225.0,None,-1102.9303
-989.6492,339.61115,-416.50995,-1956.222,222.1578947368421,-570.91235,0.0,-570.91235,-570.91235,172.0,None,-1102.9303
-530.6456,121.37099,-312.7109,-853.9963,66.53225806451613,-457.80627,0.0,-457.80627,-457.80627,79.0,None,-1102.9303
-1074.6216,347.17938,-554.06213,-1782.1818,114.05555555555556,-636.5411,0.0,-636.5411,-636.5411,105.0,None,-1102.9303
-428.6793,81.90259,-250.22675,-605.5656,91.5111111111111,-483.21292,0.0,-483.21292,-483.21292,103.0,None,-1102.9303
-677.15564,157.12756,-409.65564,-1024.4541,166.0,-568.511,0.0,-568.511,-568.511,145.0,None,-1102.9303
-434.4585,166.48654,-171.50343,-690.57214,124.12121212121212,-382.36435,0.0,-382.36435,-382.36435,205.0,None,-1102.9303
-793.8743,301.45288,-355.9602,-1292.0779,117.74285714285715,-1301.1835,0.0,-1301.1835,-1301.1835,163.0,None,-1102.9303
-609.60034,75.625786,-438.05716,-761.45746,79.78846153846153,-725.28064,0.0,-725.28064,-725.28064,69.0,None,-1102.9303
-688.35614,213.32552,-418.48352,-1312.077,98.88095238095238,-654.6165,0.0,-654.6165,-654.6165,76.0,None,-1102.9303
-602.80444,104.0049,-259.11853,-839.611,85.8125,-589.2578,0.0,-589.2578,-589.2578,85.0,None,-1102.9303
-824.5541,271.61206,-541.0687,-1537.9733,84.12244897959184,-985.0722,0.0,-985.0722,-985.0722,83.0,None,-1102.9303
